id,term,int_rate,installment,grade,dti,earliest_cr_line,open_acc,revol_bal,revol_util
a52a2998-8df5-4398-aa4f-d3244e9cfe09,36 months,8.18,219.94,B,20.62,27,11,6606.0,91.7
53cf4eb9-06d0-4105-8d59-a65ed77305ce,36 months,16.99,787.82,D,22.34,21,14,6941.0,26.8
34e98b6c-af39-4c0f-9c77-8d77f116c006,36 months,5.32,722.76,A,5.91,17,14,5124.0,6.4
e08885e6-3b25-4125-ab8e-02a9ca794bb6,36 months,18.75,467.59,D,25.03,12,11,9312.0,57.8
64d50491-5e68-4101-a460-40b14a0ce273,36 months,16.02,1406.68,C,29.81,19,22,25845.0,57.8
0f0d5898-cb36-4d42-bd7a-4850978c52ef,36 months,12.99,370.59,C,10.53,32,12,4511.0,24.7
6741faf0-5dd5-49d2-8154-60a3d90d22e6,36 months,21.15,377.53,E,18.54,20,7,3955.0,71.9
934a40fb-f70b-47c3-8828-257fa87f654f,36 months,7.49,1088.56,A,16.46,25,17,43219.0,54.8
53c195e2-ba96-45ed-be29-8c9289b073dd,36 months,8.39,378.2,A,12.8,22,3,5363.0,68.8
1701b3ec-28be-4696-b4be-124ac2483b8a,36 months,12.79,705.46,C,12.42,15,9,12564.0,93.8
7e2158cb-1995-41b6-9862-c93ea6b7e105,60 months,11.44,527.1,B,10.66,22,8,10603.0,78.5
23e08c16-aa82-4310-a34e-d6082acc92a1,36 months,14.46,154.81,C,14.11,12,9,6546.0,83.9
fa469a04-61a9-4ed8-838a-5f14eac5f500,36 months,11.53,52.79,B,27.94,9,6,3595.0,31.8
aeb33d92-3868-4819-8d31-521618ce0f3d,36 months,11.99,1162.34,B,23.24,20,11,40068.0,33.9
e8215625-26cc-4c80-be0a-13f0fad704d7,36 months,9.99,906.58,B,23.02,20,11,18106.0,46.4
e34b2db7-163c-4a1b-89ad-52d0fab0aa88,36 months,20.49,637.91,E,26.76,23,20,21228.0,68.5
23d73fad-8300-4463-853a-c86ea34d14c2,60 months,15.61,578.68,D,31.33,28,12,13873.0,75.8
eae152a7-bfa5-45f8-9e10-f44f9c4cde81,36 months,17.57,259.65,D,26.53,34,11,13579.0,72.0
386b3e2b-49d5-4839-9aaa-c58fb6552747,36 months,9.17,187.29,B,25.73,19,18,3282.0,26.0
b9ad64e1-31d3-407b-acd4-d208beacf419,60 months,15.61,554.57,C,17.87,20,9,87355.0,92.5
cc5f3007-5201-4a32-9492-04f40b735097,36 months,10.99,523.75,B,11.39,13,10,14.0,0.1
f2f7329b-48cc-4d77-aa77-e8cf76d1b6b0,36 months,6.03,334.8,A,19.32,28,12,29531.0,73.1
251ed37f-0938-4702-a08d-63d42f986d3f,60 months,8.18,439.84,B,17.2,25,22,15935.0,27.1
0c7a94c1-cf7b-4c7c-abeb-382be4f07bbf,36 months,12.49,551.91,B,7.99,16,12,6113.0,40.8
66ac6be6-c384-43ad-bbf7-da47bd12298e,36 months,10.16,301.6,B,29.96,27,8,3331.0,30.6
4569b59e-137b-4ec6-a918-432a9e1d356f,60 months,10.99,695.6,B,8.08,30,15,5513.0,9.4
3a6b43c1-c9ea-4cf2-9d0c-2aaa1bcdabdb,36 months,12.74,839.23,C,21.9,14,7,8496.0,64.9
948a3269-263c-4312-918b-94d97f7a54b8,36 months,16.02,175.84,C,24.25,13,12,1802.0,85.8
b08c13bf-a29f-457d-ade1-b59aa7ba8382,36 months,17.27,372.19,D,38.41,9,16,12467.0,54.0
a34bec34-df57-4974-b940-3b3b55c3da4e,36 months,10.99,163.67,B,30.81,19,10,5407.0,43.3
a158cbf1-7e6a-43e1-8fc1-5e67973b136c,36 months,14.46,1204.06,C,24.53,15,13,37207.0,54.6
11484345-4318-4b4a-a468-57ee23d760dd,36 months,11.99,132.84,C,14.62,16,11,6065.0,26.4
31af3633-5fec-4d8e-8c78-8c1fa3b88a4c,60 months,13.33,252.15,C,18.37,23,14,19264.0,50.8
d0873517-fb5d-4832-860d-77284e43f9e7,36 months,9.99,193.58,B,29.37,10,15,10792.0,39.2
497bd861-2f8f-4af0-803c-06ad475fa7f9,36 months,30.49,1492.02,F-G,26.3,14,17,16216.0,41.7
120b212e-9349-419a-9182-9ca26c70d9e7,36 months,15.59,289.26,D,20.19,18,7,8903.0,48.1
42f0b3ce-4b20-45b6-a61e-f0584c321000,60 months,9.99,297.39,B,9.19,21,15,4631.0,28.1
76b3c3a0-79f2-415d-b888-d1ab9cd9ec91,36 months,11.99,298.89,C,12.82,17,16,11232.0,54.5
93a11e26-40b4-4f55-a836-14c5ce202f7d,60 months,14.65,424.92,C,25.92,16,13,31919.0,58.1
84643912-d17a-4b3d-8b7b-e025deee3868,60 months,14.65,577.78,C,32.68,17,14,13484.0,71.3
faba40a0-728d-40fb-a73b-9ddef3d1ccce,36 months,9.17,478.19,B,26.07,36,13,7852.0,34.0
3a74be13-0f3e-4509-a19b-47b4448a05ab,36 months,11.47,824.05,B,15.22,20,19,20997.0,67.1
63d43892-4da6-43d6-977b-88b2cdb300ac,36 months,8.9,666.82,A,2.67,27,11,10844.0,31.9
4979d15b-89e9-4c84-bc08-288b696d05e0,36 months,8.19,188.55,A,10.64,22,14,5154.0,9.6
8e5ef406-4cbf-44ec-b4b4-2e47960e4a05,36 months,16.99,160.42,D,19.34,10,7,5261.0,63.4
46c01ed0-9a5e-4778-87bc-8295c2805e32,60 months,11.98,533.63,B,14.88,12,7,3682.0,32.0
3e9851dc-4d33-4a67-887c-da986dd222ff,36 months,13.68,148.85,C,19.77,37,8,6244.0,37.4
5c749d7c-37b5-421d-87ff-c1756901e22f,36 months,9.16,257.39,B,40.48,19,10,13775.0,58.9
139efaf2-8fdc-4bd5-adec-b0cb2eb9b7d5,36 months,5.32,271.04,A,18.59,25,14,7792.0,31.9
d6991c33-25ac-4515-8f95-75315afffdb0,36 months,10.15,194.03,B,23.18,13,14,4411.0,67.9
4b6fe098-1f59-4b05-89e5-a80a201d2451,36 months,7.26,247.97,A,7.44,17,3,4003.0,89.0
8e1671df-7927-40ac-ab59-98cb820d559e,36 months,18.25,1269.73,E,9.24,16,13,33548.0,79.5
2c1307e0-6cbe-433c-a80d-494dfed37675,36 months,9.93,322.35,B,21.0,12,10,646.0,5.4
6fbf4c4f-bdc8-449f-9206-26ad9c6a407e,36 months,14.09,273.78,B,18.54,11,10,8761.0,41.7
1ecf2c4a-3e77-4c9f-ada7-b59b80a6e89f,36 months,8.39,315.17,B,14.38,21,6,20228.0,56.2
5697538a-cb22-4791-a9b5-414f6e8ff8d2,36 months,7.89,156.43,A,0.58,27,11,1778.0,8.9
c76712c8-a651-41b3-820c-d0292ccf24c8,36 months,7.69,467.91,A,7.52,13,6,9006.0,22.4
7d6dfbaf-3484-4bad-a0d5-78465c5a1b75,36 months,9.99,966.27,B,10.25,17,12,40345.0,72.8
c70aff94-a2f2-4e4a-9adf-d901af99194b,36 months,10.49,168.99,B,33.85,19,25,5582.0,62.7
20ee09ca-7693-47a8-b330-98f166a3b18f,60 months,11.53,660.24,B,6.68,14,9,24163.0,55.3
4c50a95a-4308-4f8f-858a-9cb17aee07f4,60 months,14.99,499.48,C,18.93,19,12,48981.0,87.2
ad8a0448-e4d0-43eb-a512-5b1174c8df8f,36 months,21.45,424.56,D,19.29,15,15,11151.0,36.2
09753ac5-3b3c-473c-9d63-f5cddb320fac,36 months,13.99,170.87,C,7.91,19,5,1415.0,56.6
ee6616fc-85eb-458a-b9ce-6d87e92a4179,36 months,12.99,168.45,C,33.18,15,15,20204.0,76.2
a0b4ed3c-b823-4836-89ef-a25fdd4c6c68,36 months,19.92,581.91,D,19.45,19,23,47792.0,57.5
488f3f8e-1ae4-4c1b-95dd-f8406ee3fb23,60 months,12.99,375.35,B,16.5,24,11,29009.0,71.8
1c7d8640-80d6-4874-b6e2-943b42212979,60 months,16.29,293.67,D,24.04,25,16,54760.0,68.1
bf5d56c4-f001-483c-bd56-8cd62ded0227,36 months,15.99,590.56,C,8.92,14,11,14556.0,54.1
8dc7bfd8-b787-452a-972a-f68cece20aea,36 months,5.32,361.38,A,15.02,46,17,19756.0,24.8
e030fd78-6620-47a1-b976-b13fb49187df,36 months,19.47,1291.3,D,23.78,31,18,44202.0,78.1
bea58f8a-dfbe-40c8-ba2c-0e15ed43ec0f,36 months,13.11,809.93,B,19.3,16,19,9185.0,39.4
e9b57c27-58d4-46eb-9025-dc892b34ec89,60 months,15.05,666.86,C,22.24,14,10,35489.0,79.8
468b31ff-870c-4ac5-917e-e8a4a48508da,36 months,9.17,350.67,B,14.13,37,13,4312.0,26.6
b400252d-7c34-4bcb-ab93-24b634337c0f,60 months,25.69,631.6,F-G,23.69,17,7,13428.0,93.2
6bf03a8d-b7fa-4360-b7c9-d3a30ffb844a,36 months,11.99,199.26,B,26.94,18,11,13817.0,55.0
11d959e5-7926-439d-b0f4-b2a1c1aad8c4,36 months,24.85,1190.42,E,23.49,21,17,116187.0,52.7
27b0dc14-e36b-45fd-822a-0890f8e76a0e,36 months,13.99,123.03,C,30.18,23,20,57076.0,79.1
6fd12447-eae8-4381-971c-3c409a44e644,60 months,15.61,602.79,D,30.95,20,13,7362.0,10.4
f9d4d6c6-f6c0-4507-b27f-0c44d909e6be,36 months,16.99,534.72,D,24.18,19,11,4890.0,34.2
64a2ce03-4272-4ec1-a33c-f6c5d37668a8,36 months,7.89,547.5,A,13.28,20,13,23080.0,40.8
537b6c0b-5bca-4672-96dc-f4af4546e2c7,36 months,16.01,388.54,C,28.45,21,12,28571.0,63.5
384c02a0-6783-4e51-ad97-b4077d9115b6,36 months,18.99,552.52,D,42.68,20,16,67885.0,55.1
1f25d5b6-1613-45c1-92a7-251b9dcedf6e,36 months,19.99,1189.08,D,8.72,30,13,5342.0,32.0
c2457c7e-1997-4870-99d3-84497627777a,36 months,6.92,462.61,A,13.48,16,16,14621.0,30.1
0a1d1d34-47fe-40e1-8bb3-507e42185411,36 months,9.17,637.58,B,9.74,8,18,10787.0,11.8
f489a85b-307c-428c-82f0-7efd33e9735f,36 months,9.75,180.04,B,17.24,13,17,17929.0,51.5
9d60eb71-7f03-48f0-a49d-4eb66f4ff856,36 months,11.39,493.86,B,8.63,30,6,32056.0,68.6
b1dd7108-f649-4581-a30a-c5ae5be1fa87,36 months,17.57,598.36,D,33.12,20,11,25303.0,87.0
8115e386-c04a-4d4d-b5a7-c1e7f1f8463c,60 months,11.55,558.7,B,16.76,34,26,28619.0,30.2
b5bab30f-2e95-44f8-8246-bcf885e9c5a3,36 months,6.49,858.05,A,14.24,22,16,52083.0,39.4
c809b59c-7d02-47d0-9634-7158f8fe09ca,36 months,15.31,348.18,C,31.53,14,15,9929.0,47.5
d42f7361-f413-4e47-88fb-6b4e06973259,60 months,14.99,283.64,C,19.29,25,6,9081.0,64.0
18022cbe-7f38-45a0-9a9b-6a9f68df2de9,36 months,12.69,503.18,C,37.81,23,14,26985.0,89.4
8b574761-a928-4945-bebf-21e079a789b7,36 months,13.33,1184.86,C,18.88,32,8,171045.0,95.2
1c3d4418-b6d0-429c-b6ef-5d31aba6769c,36 months,5.32,144.56,A,16.56,19,6,7214.0,35.9
10b30e28-4561-49ee-b212-04b36de7073a,36 months,12.62,167.56,C,7.2,15,4,5504.0,74.4
e0eb6303-7c30-4edc-9217-01da83a84fe7,36 months,13.49,169.66,C,10.03,18,8,9017.0,71.6
25c0c17e-c34d-4a55-9023-749345be0bd0,36 months,14.65,289.76,C,22.24,8,16,8477.0,46.8
420d61a6-90fd-4816-b97d-f63e385c7a14,60 months,12.29,232.87,C,18.88,14,10,12335.0,60.5
d0cbda99-67d6-4d20-9e8d-c043b526ad86,36 months,15.99,49.22,D,34.46,33,12,55039.0,97.8
736c2566-e86d-442f-a249-16efe18d4d80,36 months,12.69,117.41,C,18.07,26,5,1613.0,7.9
1db35f1c-9f4b-4c36-a8c9-95f10227ea40,36 months,9.17,207.22,B,10.5,15,16,11180.0,69.9
60f2a365-68c0-4f7b-b8a5-aa4abb9a866d,36 months,14.33,103.02,C,11.05,22,10,9683.0,69.7
d0338662-200b-4a14-94c3-2789afd5b59f,36 months,12.62,201.07,C,12.04,6,10,2690.0,28.3
360bfc39-212c-4056-97e3-f0772c73e61f,36 months,7.69,623.88,A,7.66,18,8,8204.0,54.3
5b26d4e8-617e-4382-a7bf-461f6863b192,36 months,9.8,418.26,B,2.47,15,3,4350.0,98.9
4c31b55c-4ad5-44a4-9b40-47271bc97aad,36 months,11.53,791.77,B,31.05,22,10,21996.0,81.2
81b64d1e-9814-468d-a5f8-210dc77ea19f,36 months,6.49,629.75,A,14.26,21,8,25642.0,74.5
7ae3e333-3739-41e5-a966-63b232770a6e,60 months,12.62,466.98,C,27.05,18,10,21794.0,33.0
ca06bd9a-a0f9-4b88-918a-e6bc43df74b8,36 months,15.61,1223.77,D,19.14,20,24,55106.0,58.3
d787f509-18ee-4d4f-9d39-316eca557ef4,60 months,23.28,850.55,F-G,15.06,27,15,20835.0,79.0
5b633561-bd32-4816-a71f-e6c4451d47d0,36 months,11.53,164.96,B,4.77,19,23,2929.0,28.7
b035f57d-a376-451b-a4a1-8f3cef96ad37,36 months,17.27,393.66,C,17.91,25,14,14962.0,82.2
e7ea5f60-7840-48d3-b5f9-132d5c244193,60 months,12.13,249.88,B,21.11,10,9,3672.0,18.8
19b05e3f-ef24-48fb-9e09-4e1e7c1420ab,36 months,9.99,381.51,B,32.92,25,11,9961.0,33.3
855522d7-e166-42a5-a72e-f13b9b2f37dd,60 months,19.99,927.1,E,14.58,13,8,15659.0,76.4
d12a1858-4b71-49f6-b834-5eb086f4f855,36 months,11.67,264.46,B,8.44,22,10,9090.0,48.0
759a970e-42c2-4e8a-b3b7-5a69ce1c5873,36 months,9.16,159.38,B,8.12,12,9,3765.0,31.6
51aac165-61e9-4e1c-9c68-93e8ed12272b,36 months,12.62,321.71,C,3.44,5,6,4234.0,18.7
131fd511-e5ab-4afa-ba6b-69929e99ad26,60 months,21.0,946.87,E,16.97,27,20,24879.0,25.9
6e03c363-19f9-466d-9354-48c44ef8ff75,36 months,8.39,252.14,A,11.54,19,9,8213.0,50.7
3e5771d0-5ddd-4ef0-a2a9-9752c59c6e83,60 months,22.74,726.27,E,34.4,22,12,12707.0,53.2
b5d0b01d-8968-4411-ba34-5f33ea2e7085,60 months,12.99,227.48,C,8.24,19,6,7866.0,36.9
41a8e014-65b1-49a7-9b0b-cca19214e251,36 months,13.33,118.49,C,20.77,12,6,3480.0,91.6
5a8692f8-d1b0-4cdc-8a8b-da234f1f5e92,36 months,8.18,150.82,B,9.75,13,12,962.0,12.7
5892cf1f-8de1-4085-ae4c-3bd00ba6a163,36 months,14.08,273.74,C,12.72,6,6,6119.0,47.4
0d35d9c5-1e6b-4684-8bf1-684f79b4196e,36 months,9.75,273.28,B,24.69,8,8,10298.0,61.3
3ed0ee65-4a9c-4558-b01c-67ee97bae3fa,36 months,13.99,324.65,C,15.17,22,9,5648.0,47.7
2036c7d0-0502-4a65-87a4-3c58ba48cea4,36 months,17.99,397.63,D,22.4,15,13,15635.0,65.7
b71feaf2-41cc-4cfa-af9b-69fc5cbac867,36 months,11.99,166.05,C,30.43,7,11,6982.0,49.2
c814c7ae-6718-43a1-8adc-5914cc42a892,36 months,23.1,155.05,E,9.36,32,7,6700.0,100.0
e143cdac-e524-4da9-92d5-62d76f30df82,60 months,17.1,498.13,C,21.43,21,14,17099.0,67.3
0c5be703-7094-4827-96a9-ee41baad18e1,60 months,18.49,562.62,E,35.57,28,21,30048.0,65.0
68774ae7-8cf1-4004-a9e4-64f4eda240a5,36 months,19.03,176.03,D,2.57,8,3,4598.0,18.0
e2bb1946-7778-4dcf-bcd8-cc2ff795bbdf,36 months,7.62,99.72,A,33.53,23,7,8087.0,30.7
e29fa6aa-c366-4cf6-88ba-c85d36d02842,36 months,14.85,1210.72,C,9.06,8,8,3453.0,9.2
ce644cf7-e689-414c-aed7-5f7d5b433415,36 months,13.98,559.5,C,20.33,18,14,19599.0,61.6
bfdda4ea-97fb-47b3-a829-88348a5167ee,36 months,23.99,784.56,E,30.87,13,10,13091.0,35.0
af0f9684-9128-4509-8564-6a7944e419c4,36 months,16.99,71.3,D,22.44,47,6,32344.0,99.8
958c3320-77c6-494a-80c9-cadb1021ae35,36 months,7.97,626.46,A,26.24,15,15,18944.0,67.7
3f71ed5c-9d5e-4466-b39c-3ef90d688b2c,36 months,15.05,86.73,C,31.24,15,14,42477.0,73.4
4c014c49-5a2b-42a3-823c-91b9e9dfbe3d,36 months,13.49,61.08,C,10.44,15,5,26585.0,59.2
17645f5c-fdaf-42b3-b9a2-c287739b8f5a,36 months,11.22,492.65,B,33.2,19,25,3581.0,11.4
48621e80-48fa-4b01-a805-04be42297499,60 months,22.39,367.51,E,11.96,18,15,8042.0,17.7
a6446711-9803-4f69-8ef4-eb65bf465bc7,36 months,12.79,50.39,C,12.36,18,5,718.0,31.2
04617fee-82b1-41ab-ba86-14bdcd9efc84,36 months,12.99,842.23,C,28.88,23,34,27468.0,31.6
677dbcd5-1ceb-4002-b4d6-43d40e9fc610,60 months,24.5,1017.07,F-G,17.5,16,28,39113.0,78.7
30400a12-4fbf-4802-b016-cb9da6af6a5e,36 months,14.08,369.54,C,21.62,15,13,3884.0,26.6
80cdc1f8-3bd3-4b8a-8fa0-f5f29ff2b954,60 months,17.14,417.55,D,15.49,14,5,14681.0,77.3
9f679a08-816c-46ad-a207-ec7e7c2cf647,36 months,10.75,415.92,B,21.4,17,18,12865.0,33.1
71a3c6bf-1f8c-4164-ba57-f2617eadb38e,36 months,6.03,547.84,A,18.03,17,18,16793.0,67.4
0945f15b-9e4d-4985-86d3-cf51acc6e024,36 months,21.48,113.77,E,15.28,20,11,3925.0,36.0
a5eb50d9-b40e-4086-93e9-7829d8f931f4,36 months,6.68,590.04,A,14.72,30,17,10820.0,46.8
4d862b19-b826-4f20-9b4c-fead3a494dd7,36 months,16.99,1069.44,D,18.45,14,19,25962.0,43.9
23bc8002-c1df-4e95-b845-e95395c21b17,36 months,18.75,273.98,D,9.19,20,11,5236.0,25.8
b02c86d1-cbf5-4e30-96ef-9bb37a1bb183,36 months,16.29,274.47,D,14.03,23,7,1889.0,94.0
98df1388-9fc0-4308-8318-a8f1b21ac6aa,60 months,13.99,232.64,C,21.78,15,13,14886.0,66.5
3fec8e18-4535-4e81-8de7-14a89ce1befc,36 months,16.49,354.0,D,22.18,19,4,1663.0,28.7
c5c59fad-cf0a-4a1e-b9f8-889bd5d886c3,36 months,11.53,225.99,B,5.15,23,8,938.0,9.2
2bd58389-6f0d-4489-aa65-ea27bc0c259d,36 months,26.3,1011.27,E,20.18,21,16,39343.0,53.1
0ee70e78-86a8-4ddc-8618-6dc60a4f37c9,36 months,9.99,464.58,B,7.98,18,22,12576.0,56.4
31352b80-9138-4333-b3c8-2f450fb88cc9,60 months,10.99,391.28,B,22.96,21,8,25624.0,91.2
e3ebe453-9b87-4977-841d-ca2adf9c32aa,60 months,28.72,457.79,F-G,8.53,15,5,2888.0,29.5
720d19f5-1fbb-44e3-8c36-473f7142e423,36 months,8.67,110.77,B,19.94,12,6,2522.0,26.3
303cc516-e40f-4ddf-8001-79c857a3edcf,60 months,21.18,350.3,E,22.96,18,13,34701.0,71.1
aa7b5248-04c3-4bfb-89cd-5c82fa815854,36 months,16.29,1235.52,D,22.99,25,10,34463.0,95.7
734e1b05-2dd9-43c7-abe7-cdd023573702,60 months,7.89,364.03,A,12.3,19,6,13361.0,43.0
6317f1cf-4789-424a-b2c3-5cd420fc3d22,60 months,13.99,279.16,C,14.9,38,11,4732.0,67.6
ad8f429f-d6fe-4991-80ce-d6d3b1762083,36 months,13.49,475.03,C,12.24,15,7,15526.0,47.3
05c25649-5e21-4edd-9dfe-4340daa5f00c,60 months,10.75,389.13,B,25.57,14,10,9417.0,33.5
e4ba4ab8-dd1b-455f-95bc-330fec1e7c7f,60 months,14.99,564.3,C,14.51,13,15,13017.0,40.2
6afb642c-9eb4-4e9c-91d8-b6b4b5ac1861,36 months,10.64,586.24,B,15.72,22,6,19890.0,71.5
7bee308b-d00f-4a92-9f3f-9611ee9296e9,36 months,17.99,129.23,D,17.12,9,18,120.0,5.5
a31beaa6-9962-4f9d-b4c2-68b4c18db35e,60 months,18.25,893.54,E,4.71,32,12,15408.0,42.7
1eb58840-dd5c-4858-9f03-180c64b30478,60 months,18.55,308.33,E,36.05,18,9,7170.0,56.0
8744ab51-60da-4297-abb4-723601c1bab4,36 months,12.69,1027.32,C,8.29,25,4,2084.0,9.5
a86c1496-cfcf-485a-ac23-2d52623fd4c4,36 months,15.99,421.83,C,19.99,10,13,10080.0,33.6
c6b053eb-e4e5-49ca-a566-b9114f7b4a35,60 months,17.27,269.98,D,27.97,13,10,16024.0,66.8
ff1e833b-6f3c-44ed-9e8d-16c2ceb435b7,36 months,6.24,131.29,A,1.56,26,8,4323.0,19.5
13851a45-7307-41e8-9216-78a0fbd84891,36 months,9.67,481.69,B,4.86,24,8,14623.0,87.0
6e4a0c41-ac24-4dbb-8ec3-9206b8241b44,60 months,14.49,423.42,C,19.45,20,9,10562.0,54.7
8a8571ac-9e16-49e5-8a64-f10caf1e24af,36 months,13.49,1357.22,C,17.68,21,14,99991.0,76.0
504592d3-5c9f-45ce-90d9-9fbd933b6553,36 months,17.76,540.49,D,26.14,37,18,17187.0,71.0
aae0677d-df99-40aa-a39d-f23e2fd4df12,36 months,16.99,181.81,D,28.56,9,4,4101.0,35.4
a316d849-754e-4eb0-a12e-8b9f87af2eee,36 months,15.31,731.17,C,21.81,28,16,26263.0,54.7
b4ab64db-8a98-4de0-bcb9-13b1cce7cdd0,36 months,18.99,182.34,D,28.26,12,9,1738.0,31.0
baae5fbc-c719-4007-8663-aabc099e28b3,60 months,9.99,743.48,B,17.02,25,9,47836.0,56.0
a51747c3-4567-4a46-baf6-659652ac04ac,36 months,11.53,494.86,B,6.0,21,14,15365.0,57.8
324241f0-865b-490c-8cfe-2b1d243648d6,36 months,12.85,336.22,B,4.81,26,11,12082.0,55.2
e5cdc989-32cc-4f39-825d-4cb5bad5d70d,36 months,10.99,98.21,B,26.63,36,15,15060.0,64.1
03154e25-a872-4c19-99f2-ee1d0d1bc2e4,60 months,12.29,671.74,C,18.2,21,16,54489.0,77.4
33af8961-b406-4b3b-9423-d7757aa36696,60 months,11.44,878.5,B,8.33,18,7,119205.0,34.7
e009a235-f834-4661-ba1f-b15d6f558554,60 months,25.82,716.02,E,22.89,14,13,19710.0,44.3
d1283911-93ca-4927-af05-0daad332e265,60 months,12.62,451.19,C,13.01,14,18,9954.0,22.9
a395b23b-8525-4df7-8787-7d7bda716f8d,60 months,10.15,511.71,B,15.81,19,7,24580.0,86.9
7078fb49-53b0-4fb1-88f8-1899d56eea6b,36 months,10.75,391.45,B,11.7,13,8,6751.0,72.6
127ccdfa-2e22-4198-b367-ef131ac5082b,36 months,5.32,120.46,A,15.96,11,28,5904.0,12.6
a9036931-4dbf-44db-b2ab-a30c28b88c92,36 months,12.62,1206.41,C,24.45,20,12,22096.0,65.8
702ef2df-e8d9-4330-8637-44baa050e31d,36 months,15.1,186.59,C,9.2,16,9,3729.0,36.6
df5120a5-e6d7-47fb-875b-62978cf8fa76,36 months,12.74,537.11,C,13.21,18,14,9179.0,71.2
e1bd2e5d-6b35-42b6-a211-cb69cef52d9f,36 months,25.8,1406.45,F-G,25.63,26,14,28218.0,80.4
12701c60-5325-4806-87f4-18e077eef7ae,36 months,14.33,343.39,C,23.29,11,7,5900.0,64.8
8e21b22b-21e6-401e-91fe-66f82759c895,36 months,18.99,586.42,D,23.23,15,13,9228.0,65.0
337641b7-5cbd-4359-8d58-3ddba482a5c2,60 months,12.73,904.61,B,15.02,19,6,5307.0,20.2
0c2ea214-d5ac-46a7-a197-49d1b5577600,36 months,15.31,208.91,C,19.3,22,11,45537.0,81.6
751c5f4f-6f14-420e-a062-47feb9ac4842,36 months,18.54,983.45,E,27.91,14,10,1691.0,10.8
30a5b26a-13c1-4148-b49f-3d2f2219e5d3,36 months,9.67,333.97,B,10.06,17,3,9053.0,83.1
de68061d-7bb4-4aa4-8f67-96278343265f,36 months,7.26,371.96,A,22.45,21,8,19383.0,79.4
6657b23a-5199-4696-a694-f763a6a58e89,60 months,20.99,568.01,E,19.3,27,11,20119.0,88.0
bf807cde-328f-4e06-96d4-2a42bd774730,60 months,30.74,918.67,F-G,17.11,9,14,29465.0,71.7
2dbb969d-728d-468c-9b03-4407b45f3151,36 months,11.53,593.83,B,14.53,10,9,10046.0,51.5
6fd6061c-e380-40ce-9cde-5fd7d966ffd0,60 months,11.53,220.08,B,30.74,19,10,16719.0,89.9
91f1901c-cb73-4b35-9980-00938258fc59,36 months,6.03,309.69,A,16.98,40,12,4369.0,9.1
7447ca56-c3ac-46ea-a6c3-4cedd5e31e8e,36 months,12.74,537.11,C,17.75,18,19,15885.0,54.4
844eb0f1-1174-4f80-a5e1-b8f3f1be63b2,36 months,12.99,741.17,C,36.88,13,9,15725.0,67.9
e2d9345d-64a5-4acc-b596-6ec5155579f4,60 months,9.99,594.78,B,25.42,24,25,68726.0,65.5
da0a1663-bb4c-4112-902d-dcf0236de24a,36 months,19.99,1300.55,D,21.71,21,14,38174.0,70.0
e3d8ce96-da65-4798-8e81-35f7d4809134,36 months,22.99,219.65,F-G,15.18,9,6,4365.0,39.7
f11608cd-0bdc-403f-93ed-8e2bd949d1d6,36 months,7.49,684.24,A,11.98,25,9,30787.0,39.4
d073685e-c6f3-499b-9e74-cb9b9f5e8687,36 months,9.17,956.37,B,16.28,33,15,32712.0,97.3
eb76575e-7f70-4169-808b-96f30c9ed4be,60 months,20.5,477.23,E,19.26,30,10,16568.0,55.8
389d054d-046b-4dd2-be76-60c87027fc4e,60 months,15.99,311.21,C,26.37,15,12,7167.0,21.1
6de68a85-3a4f-44dd-aa40-07a196c73b91,36 months,8.18,314.2,B,17.58,25,5,7211.0,54.6
51b34731-4057-4a8b-98b6-9844658355df,60 months,27.31,1075.24,F-G,24.24,23,20,25207.0,64.8
d631c645-a1cf-49f2-affb-b5efb407888b,60 months,8.19,244.41,A,13.57,33,26,23516.0,35.8
5c6583ee-fa1c-46b5-b09f-adf6cbff2c0f,60 months,14.99,309.21,C,20.32,21,12,12076.0,75.0
91953dc8-fe42-4541-8ed2-eb0f9d3c0dea,60 months,21.18,597.41,E,19.18,18,13,3307.0,13.8
227e0997-f064-430f-ba40-a1187c08ea2f,36 months,20.0,222.99,D,8.28,13,3,1881.0,75.2
bae8901e-fc9b-401b-9566-df0cf914337a,36 months,11.99,182.66,B,2.1,6,7,340.0,4.3
5fa5e89c-a814-4c98-acee-8e7b1246a7c0,36 months,13.66,170.07,C,20.02,10,15,10566.0,60.4
8bdeb8ac-dc9c-4adf-8a49-ccdadeafdb26,60 months,15.61,566.02,D,31.41,20,13,18285.0,21.3
c743b24a-b24e-46e6-b29c-7b972ae53ce3,36 months,8.9,192.91,A,7.82,24,4,4967.0,59.1
f98f43e8-add9-48d4-b4cb-377e167346c4,36 months,12.49,165.58,B,29.58,25,12,6223.0,85.2
dbd9b0b9-c9c1-46fa-8a2d-1bd36196e932,36 months,12.12,370.15,B,20.62,20,6,7170.0,34.7
e4ea397b-894c-4e32-8937-e959513165b2,60 months,13.59,391.96,C,25.05,27,10,42031.0,50.5
ca2e68c8-021a-4445-9296-47a5faae6349,36 months,10.99,392.81,B,13.77,26,7,6848.0,51.5
d439e39c-76b7-4ecc-bb07-9a814766b73a,36 months,13.53,417.59,B,30.65,19,19,12929.0,34.9
1332f225-8cf3-42f4-9423-6b8b348f7ba1,36 months,17.27,357.88,D,13.32,9,11,8790.0,69.2
