dpd,credit_limit,mobiLoansScore,probability,id
18.0,2500.0,456.0,39.7,12217f3f-847f-4c14-819a-3980d9894fbb
15.0,1200.0,400.0,47.06,bef8a2c2-91bc-443b-9339-d665ba6bbfba
18.0,13400.0,644.0,15.86,6436e842-1433-4f86-a867-f06eb0497e66
17.0,3900.0,460.0,39.43,fcab03d6-8418-4c32-a748-07d32c7c5990
0.0,1600.0,654.0,14.67,17e82aa6-8b81-4438-9491-b6aff0a9ead2
26.0,1000.0,658.0,14.03,bf5fa705-87fe-4220-89f5-842ed8e08f0d
9.0,2300.0,493.0,35.2,68aa139c-e4be-434d-b816-39797a0e3a7d
25.0,2100.0,508.0,33.37,8156cc4b-1036-4bed-9ea4-bd7598755c8d
48.0,16400.0,556.0,26.99,7a072e60-e339-465a-89bd-65e418ee9d3f
29.0,8800.0,575.0,24.69,1ac370e8-985a-4408-9c9f-417e8602d269
4.0,9500.0,670.0,12.59,a520187d-c2c5-46a5-b34b-e3949ca644e1
21.0,16100.0,641.0,16.36,38666a57-4768-4540-bbd1-2d48b1c40929
39.0,2800.0,523.0,31.3,65dcb561-0c72-4154-bdf5-310a662c161d
45.0,13200.0,404.0,46.48,038d354d-fb63-4573-97e5-e30f81714797
18.0,15200.0,701.0,8.6,f8b11041-e31c-478f-8546-fdaba2dc5fe3
22.0,19900.0,678.0,11.5,77bb3e1c-81db-4006-8a80-8376ca2775df
27.0,5000.0,514.0,32.42,fafe7d51-aff8-4a46-a100-951d0fc74784
15.0,2300.0,476.0,37.55,18df4ce4-185f-4da1-9326-2229b3048d12
7.0,7300.0,718.0,6.46,6131661d-3c96-47fd-b5e2-4961192403e2
16.0,4900.0,535.0,29.87,f37ba616-f0ea-409b-824e-7d076eb11d0a
2.0,18400.0,657.0,14.29,6c7a3eab-952a-4131-9e7d-caa8d0a41a2e
14.0,4400.0,704.0,8.28,630770b0-ae53-4130-a2a2-9f752736cc3e
39.0,26000.0,372.0,50.66,5760946e-10bd-4383-bf58-fa9517913d58
22.0,26400.0,660.0,13.76,355ef08d-f28e-4736-8f72-d3d9fe650715
51.0,6800.0,623.0,18.68,225ed559-9656-4a2d-88f5-112fa8c6436b
3.0,4700.0,425.0,43.82,2663d01d-1a16-478d-a53f-81a81f966988
6.0,9900.0,698.0,9.04,f54da173-fbbf-4358-b814-5242239f2e4c
29.0,5900.0,595.0,22.03,5523a15c-c483-41e7-a14b-f87c6819cf8e
21.0,20300.0,662.0,13.65,b7bf873b-6add-489e-98d5-e419ba5f6bed
45.0,16500.0,679.0,11.41,b0f16528-a5c5-465d-bfae-5d69ada7cac4
26.0,6400.0,682.0,10.99,13b7d63e-7b39-47d7-b1de-eceb2919c23e
20.0,3500.0,430.0,43.2,bdfcae29-9ef2-4f39-8630-27e26847506d
1.0,3200.0,664.0,13.34,022a5f44-2471-463f-9ead-01102f3375c2
1.0,7900.0,506.0,33.34,ae779187-94df-428c-a41e-630b1caaf0c5
14.0,4700.0,680.0,11.32,4e9f8db0-4b70-4c1b-8d14-19de2bd23089
27.0,5000.0,639.0,16.58,13b64d09-e2fa-4623-a9b3-cf1ef1be5adb
21.0,3500.0,381.0,49.56,26d87079-d9a4-49fa-8735-15fc5aa22066
24.0,3900.0,573.0,24.89,7e521da1-c9f4-443d-a825-c3b3c6f68ea2
30.0,29000.0,521.0,31.66,2be0e76c-2fae-4525-910c-8c986df3c4b0
6.0,17300.0,618.0,19.34,8755c895-9871-47b0-8aad-9bacd1ed7eb3
0.0,9500.0,420.0,44.23,dc8dde79-043d-4f7c-9e9f-6025f82105a0
19.0,9600.0,629.0,17.85,366496a8-92b0-4d34-b69a-473975c935c3
37.0,13400.0,472.0,37.89,da0daf14-3b97-41c1-9877-d83bb3df2218
7.0,14300.0,390.0,48.34,4d35467a-4c84-4ed8-8b34-ffdd6c6b1b1c
33.0,8600.0,388.0,48.59,965ced71-6b97-4c5c-b894-658db0e85eaf
13.0,6800.0,588.0,23.04,706b9217-bf5b-4073-8246-3996745e4a49
0.0,3100.0,650.0,15.13,75186616-59f5-4e44-bf3d-d18082d497b8
26.0,4300.0,605.0,20.69,3b11ef7b-01f9-4693-8a62-96e07eb99b52
2.0,4600.0,640.0,16.61,6c815096-bec9-4c24-9e38-90a26f0d1d61
17.0,11200.0,609.0,20.37,b1bb7bad-f792-4c15-8293-914cee59ba21
37.0,7800.0,693.0,9.58,f84c08f4-c5ad-4a21-b50c-e11d0a067e9e
30.0,16400.0,530.0,30.62,38cb58c6-0bd2-400e-a585-58e73ee1d150
22.0,2400.0,636.0,16.93,26e12a1f-7f74-438f-a82b-38b8defa4707
16.0,9900.0,692.0,9.75,59431710-9d26-41bb-a5c6-4f4625270b2c
21.0,15600.0,662.0,13.61,b5e319b3-a27a-438b-ab5d-4d579508f61a
17.0,13100.0,682.0,11.02,5f4b5966-5ff9-4fc4-9b01-6df735e600c1
17.0,16400.0,673.0,12.28,05ce89ae-0f7e-468e-830b-4bf206498cbb
14.0,5300.0,684.0,10.88,ac4a720b-e149-4149-acaa-db5a66d6cf6d
10.0,1700.0,447.0,40.97,fdee2cb4-c6f8-44ed-9d21-35675708c522
3.0,8200.0,465.0,38.65,feceef97-e2ca-4306-8513-fc982e4d5bc0
2.0,9300.0,546.0,28.49,84d49f83-6905-4e38-afbf-2a912002ac35
50.0,5000.0,696.0,9.19,5bfa02cc-3d7f-4d96-b4b1-36bb03a5c2c8
33.0,12500.0,510.0,33.09,eb4a3195-bae1-4c29-91a1-9af1b6e90127
26.0,700.0,656.0,14.35,113d4702-27f4-47e2-b26b-cd138e57c7f4
11.0,4400.0,453.0,40.36,2e4e64ad-15e4-4195-8a5e-00551c559557
17.0,8200.0,616.0,19.48,5a5f956d-79d5-4451-a7b8-bfc601b9a0e2
9.0,14300.0,613.0,19.95,772b140d-e302-4c0e-9227-2d1919c15a6c
18.0,6100.0,596.0,22.12,325b6f26-7639-4ec2-a6e9-cf0c8644f8e9
31.0,11800.0,581.0,23.91,f4ab988b-8011-418c-8f58-0b064bc05f61
43.0,30000.0,685.0,10.62,26f32e39-ea3e-4daa-bf71-1be2133f494b
9.0,3300.0,644.0,15.87,fdd41450-6a6d-4828-889a-b8f37cc266fc
10.0,17600.0,599.0,21.67,6ff32f4d-1ddf-4946-a361-204277366062
23.0,2600.0,669.0,12.75,a1c169ab-e83d-4b70-8784-8fc05b62c41a
8.0,3600.0,551.0,27.74,29557531-931e-4985-99aa-7f400a653984
3.0,11800.0,614.0,19.75,bf81a34f-65ab-4638-9935-25a6f035b232
6.0,2400.0,552.0,27.6,a9dbcdc8-3a4e-41c6-8555-0116e70b962d
22.0,24800.0,673.0,12.28,9fcfab0c-0b76-4297-af10-e49fea01571d
17.0,3800.0,448.0,41.13,772579c8-b951-4e38-879e-283ed2b25b01
3.0,15700.0,586.0,23.38,ee2439b2-ca13-4cb2-bd38-59c6bb015ad2
11.0,3900.0,666.0,12.97,979e11b9-9f8f-46fb-bf44-05fb85c46d17
32.0,14100.0,471.0,38.0,e359b737-97d6-4df8-a4ca-4479f51b95ba
51.0,17200.0,627.0,17.96,08ab83e6-cd42-4549-a127-f174862b3ffd
28.0,7700.0,564.0,26.09,ab987bea-d4bb-49bd-8904-7c2dfb91bdb6
7.0,3200.0,534.0,29.94,c92ba44e-6b12-4fa5-9929-5ef6bb8b1dae
15.0,11200.0,578.0,24.39,69d0b3e4-b832-4348-b1f4-4a5c1745cc50
42.0,19400.0,720.0,6.19,62428850-a083-4710-95d4-f3425064cf9d
22.0,11300.0,474.0,37.69,b965f99f-f369-4b0f-a433-47fcb37ca228
18.0,3500.0,482.0,36.5,53f9bac4-9b52-493f-8a35-886141374897
16.0,12900.0,640.0,16.37,9140d087-1901-4d63-b29f-fd637b2206c8
18.0,10900.0,575.0,24.65,a307860a-ea0c-4428-a729-380a760bafbb
55.0,12000.0,628.0,17.93,be28ab52-c5ca-4a9c-a33f-6eac7e68804d
1.0,3200.0,429.0,43.53,0716b0c3-2bdc-4279-911a-c7b7103e7ac1
12.0,2600.0,670.0,12.55,11c694b1-673c-4962-9ba4-fe889586d7cd
16.0,23400.0,698.0,9.07,caab65be-b140-4a9c-94db-7b964ca56464
12.0,3400.0,585.0,23.6,57d25183-e82d-4aba-8a2d-b3168bc6d2ef
43.0,35200.0,674.0,12.09,4f16b2aa-e9d3-4eaf-a36a-4371df0ec5c5
28.0,19800.0,637.0,16.81,2acdcf9d-1688-4d0a-a4aa-23cfce92a1f3
18.0,7800.0,584.0,23.5,8401044a-a3be-4e65-8eee-087c00ac5039
13.0,9700.0,648.0,15.49,b5e1a1db-b1a4-4e4f-9ec2-7247dbe34165
1.0,14700.0,532.0,30.24,7939823e-8edf-45ef-9aa9-3dfb20d534b7
9.0,11000.0,377.0,49.96,9bf1962d-b83a-4886-a32b-548e79c72a1d
0.0,7600.0,642.0,16.04,bb5ea86a-8552-4c4a-9b8d-7b69421c1dde
36.0,17800.0,653.0,14.76,7bf01b84-7717-4911-ae4b-c8cde4036016
3.0,18300.0,657.0,14.17,b3041daf-3282-426f-b2c1-a17ddb78796b
13.0,5100.0,685.0,10.72,80227049-25a8-4042-a54e-2f74c66e1850
18.0,14100.0,541.0,29.07,4f1d3afe-6ec2-480e-b52d-0805aea2c066
12.0,16000.0,387.0,48.74,f425a36c-1a62-4539-bb76-decaec017676
15.0,4700.0,693.0,9.66,2d4c8507-ecb3-4300-8b77-72ced9a943a9
14.0,2600.0,661.0,13.7,9dd6fe79-d17d-41de-a1ac-9b9bb4b0d296
52.0,9400.0,651.0,14.9,aabd76af-2631-406e-a5ac-eeeacebc02d2
4.0,13700.0,525.0,31.24,0cbe428d-eb77-4e1b-a7a5-f2f81b6ee0c7
3.0,11400.0,564.0,26.18,88081f94-8129-4c64-afef-6eda5bdc1cf3
47.0,7300.0,707.0,7.94,de1d12e6-331d-4e67-8e94-bce8b682fa8d
10.0,12200.0,719.0,6.39,4b4ff8e3-1ade-44d2-ab6c-023be2f9e00c
20.0,5800.0,614.0,19.67,216d4608-716f-4a2e-a793-576d715a4197
25.0,8600.0,656.0,14.34,5456f517-a043-4cad-a9ac-06bcea8860df
7.0,15100.0,656.0,14.47,1a0f598b-8782-4953-8bde-7bb057ca1a11
45.0,17400.0,396.0,47.65,aecb95bb-513c-4a4a-9fb0-93896f8e9f40
53.0,17200.0,593.0,22.43,143362c1-4f4f-4648-bbc3-c49d1c49fb88
6.0,9700.0,545.0,28.63,dcd3bd85-8a0d-4f26-8efa-5d1bda6b870b
14.0,3000.0,510.0,33.04,429207e1-7d5a-449c-8a96-e78b9ae6421a
31.0,8500.0,509.0,33.16,32e3dee6-3e55-4f30-894f-5bd49ce7da67
39.0,7300.0,626.0,18.36,d100a22a-e987-4e2d-ab87-7da4b5de30da
24.0,16700.0,481.0,36.87,f1b917c1-5ae5-476f-a2ec-5b8541c78229
3.0,4900.0,356.0,52.47,3ff35264-bc50-4fbb-8824-5b8eef17bc97
17.0,7800.0,589.0,22.92,e25e02d5-31c5-4fdf-bf9d-a2b1d0050461
3.0,6600.0,716.0,6.7,c1472828-d142-423e-9174-c977df6110e3
5.0,5600.0,525.0,31.21,b4a4bdba-7f9a-45c0-8492-48dd96c74d32
41.0,16000.0,695.0,9.36,8826815b-72a6-4de9-9527-925892592c0a
25.0,8600.0,612.0,20.06,96567992-1bb9-4408-aa05-531c67b9eaa3
14.0,2400.0,657.0,14.25,0c3d388a-3b12-437e-bb84-68b7b6f40e33
17.0,17000.0,683.0,11.02,c23dfb48-6641-4cfa-b3af-3a5da4633640
43.0,19600.0,661.0,13.64,326cddef-bed4-4ac8-b61f-4a3fdcdd4def
30.0,2300.0,617.0,19.27,94506418-a83b-49a1-8fc7-c88c029be837
7.0,5500.0,337.0,55.26,6d5e6057-fe18-491e-a4bb-c46266424fd2
13.0,14900.0,625.0,18.3,3e4239a2-4c38-4eb4-9561-2ee124d37fa1
11.0,16000.0,675.0,11.91,d01fca64-4de7-4788-b618-03f66c7192ec
10.0,7800.0,591.0,22.75,cd5109f8-88b5-439d-b019-66c354dd666f
17.0,4000.0,508.0,33.27,df2dea1f-997e-4d1f-b2ab-717f67861ad3
6.0,10800.0,523.0,31.34,5a895d67-c350-4838-987c-2e0a4d296612
10.0,14500.0,581.0,23.89,d8a4d97d-3598-4ea4-b384-41f585547848
12.0,10400.0,697.0,9.17,6f365729-811e-4914-a2a9-a0f5fd1d0cc9
48.0,11600.0,554.0,27.39,c03b7c5f-1cad-488c-a419-4600b909f6c1
11.0,8100.0,612.0,19.98,8ee502af-39de-4798-8275-82b80953f053
22.0,5200.0,500.0,34.27,4ec67c78-8891-46d8-8384-2bef7da4b085
20.0,1900.0,713.0,7.17,b1e02439-428e-405b-9bc3-d6bfd0cba16e
44.0,6300.0,503.0,33.87,2e5093ec-6acf-479b-893d-a7c5dba75e79
0.0,2200.0,610.0,20.26,31e5d5bb-6bb0-46f8-aab1-a150da4a7fbc
12.0,8100.0,684.0,10.74,78bfcdf8-96fb-4c28-8244-77d8b2c1317f
6.0,7000.0,560.0,26.72,ae51cdfe-9d11-44f7-9282-dfcd610f8939
3.0,12200.0,610.0,20.34,6b6158ef-bc75-484e-97cd-f87b74efdca5
30.0,6800.0,636.0,16.94,0ab6fa47-02a6-4383-a2e3-9c8fd5e5cd94
4.0,8300.0,645.0,15.85,6802fd96-7e5b-43c4-8125-64997effd908
34.0,13600.0,335.0,55.36,0c7c9fa5-909a-4006-a9d8-e99b621e3a4f
38.0,13100.0,515.0,32.49,638b7687-e8a1-4322-8b11-fdb538c7af01
4.0,11400.0,611.0,20.04,45465658-5ac2-48b5-a1b9-ecbf22b298d1
5.0,800.0,350.0,53.4,b6ec21f0-d417-46c1-92ba-bf622ca29b7f
42.0,9900.0,630.0,17.65,c7c16df6-f552-4530-b65a-872307731fc1
10.0,2900.0,374.0,50.57,e0585097-b7db-48c6-b592-ac291b822fca
5.0,4800.0,562.0,26.39,f9653840-62bd-4d71-b1da-e889121d2386
12.0,7100.0,662.0,13.74,ca3c57d4-15fd-45b8-bc4b-275573dc61b9
8.0,11200.0,549.0,28.05,2c37ad1b-7b12-4000-b7db-7f14609a5864
5.0,15100.0,494.0,35.1,68b29343-42f2-4b4c-ab09-74015a66456c
30.0,10800.0,685.0,10.65,ad24cf6d-36cf-4005-9dca-34754dde1441
17.0,28700.0,547.0,28.34,318175dd-47b8-4143-b1f2-cb4a72e8f49c
10.0,20300.0,308.0,58.8,5760bf26-b6d2-469f-b006-515ebed02d96
22.0,17900.0,506.0,33.7,bbee35fe-64cb-4298-804a-620ab23fb686
14.0,15500.0,546.0,28.46,1061ccdd-1fd5-47b3-a74f-35ab62a37ef3
38.0,17000.0,187.0,74.24,0628a054-ff8c-4c0b-9049-04698e6898d5
25.0,14500.0,575.0,24.71,2ac5c33e-3b88-4db4-9602-3b7d5ddd9838
29.0,12700.0,644.0,15.98,ffa19f60-994a-4550-ae03-cb1dc273be02
25.0,27500.0,696.0,9.21,abb9cf02-8be4-437c-b1a4-6001f9b7d884
3.0,8500.0,626.0,18.26,2e587dbf-bc32-4159-9488-f122df80c9bb
39.0,7600.0,693.0,9.7,d30bca8f-3fdf-41d1-9679-e2bb2d032d68
40.0,21100.0,541.0,29.01,e79981d5-0eee-4cd1-ae3e-4bd154baa1ec
24.0,4000.0,622.0,18.85,1ea97f83-994e-4aea-9294-6e7d69edfa54
21.0,4400.0,667.0,12.96,ee5a8f9b-eebd-45e0-b763-da46dff01c13
13.0,500.0,467.0,38.6,c03388e7-7626-467f-8e50-d1cee72643b5
28.0,12300.0,488.0,35.96,60eb79a8-aec7-40ac-ad23-b1f405d48315
17.0,10000.0,521.0,31.68,cb807a69-9d99-4675-98b0-ce195e039cdb
22.0,9300.0,594.0,22.26,080f44aa-1a29-4ff0-a2dc-9efa7142ba79
21.0,9000.0,489.0,35.66,97dce021-730f-4a7f-89e5-e443c249e574
15.0,1300.0,710.0,7.49,4fb35689-c06e-43f0-9425-a58c4c994c84
8.0,6300.0,633.0,17.18,dc1f98c1-64df-438a-b841-57bddfcebf38
11.0,16600.0,665.0,13.27,b4548af3-443b-4167-911f-98c1fc46ac9e
15.0,1200.0,355.0,52.52,80650cd0-fecc-45e9-b868-e37a7e264068
14.0,2700.0,653.0,14.74,821a9f52-88c4-4c11-ba07-2be11c840688
8.0,12800.0,666.0,13.07,3fc2c2e6-d7a9-4c32-8a65-770a88a62900
7.0,11700.0,670.0,12.41,c76794c0-6723-4147-b0ee-f464ebabcb0e
32.0,10600.0,635.0,16.99,018d8a64-de9a-4b76-9c10-571d7330fc7c
13.0,6200.0,691.0,9.93,fed65c12-7809-4f1d-ab2b-c6cfb823126a
20.0,8000.0,655.0,14.43,ed1cd1bb-592b-4368-bc95-69d1f60ca0b0
8.0,4900.0,493.0,35.09,d910b22c-6524-4c50-9f6e-aa9f76b0136e
31.0,7500.0,709.0,7.63,f98e484b-2020-4a4e-bf34-6a46d0649e89
26.0,19000.0,523.0,31.39,5b4ef5dd-4bdf-455c-b847-b165e53b3335
18.0,18500.0,573.0,25.0,2bb16003-da36-4ba5-8c54-e73bedeed212
30.0,22000.0,674.0,12.13,02e12184-701e-485c-b802-bd87dabf1d2e
19.0,19600.0,580.0,24.02,0b8f2ebe-ef80-4232-9624-ba7f5c5bfb2c
0.0,5800.0,570.0,25.42,e5320797-6846-490e-bfce-25d551f1efde
36.0,13600.0,584.0,23.57,f3c2987f-b2b9-4594-a63d-2635a9324df7
20.0,1500.0,651.0,15.07,9a334d8f-73b8-49cb-8df6-73d757ea285d
35.0,6100.0,687.0,10.28,28753a31-9280-40c7-86be-8e4b6c9bb7e5
13.0,800.0,487.0,35.91,98468dc5-761e-4757-8a2d-061542aa0aa8
35.0,10800.0,619.0,19.08,1959effb-a0c9-4520-aba5-87e2904933c7
24.0,15400.0,676.0,11.75,e4a00963-f383-4e7a-8238-2ddc51b9ae20
8.0,16600.0,513.0,32.55,afe242f3-cdec-4195-a539-09d2f12ddf76
13.0,11300.0,673.0,12.2,bd0219de-f3af-4b7e-afdb-995d53b2efd7
3.0,1800.0,551.0,27.9,371bf6e8-0d4e-4a0b-af27-f115d9bc4d96
28.0,9200.0,542.0,28.87,6bb8865a-b024-4eac-b1aa-b22d4fba741d
6.0,3700.0,588.0,23.11,741036bf-b3ed-4453-9f62-d28f568c07fd
30.0,5600.0,688.0,10.21,d9c6d2a8-44b3-4643-9328-43a145d6f481
6.0,13200.0,601.0,21.35,2dd5ffdc-b99c-4dde-a022-8d3645e32615
17.0,3400.0,537.0,29.63,8519d9b4-cda2-4d0b-a0b4-1b6bfd881268
20.0,18700.0,649.0,15.26,328a721a-7274-4695-a77e-d6e5327bc502
2.0,14400.0,684.0,10.71,36f909e5-fa37-46b0-bf34-a5f68959120f
10.0,6800.0,485.0,36.11,fadb753c-dcaf-4808-970c-f7732ac929fd
40.0,23700.0,427.0,43.48,0fbcefeb-2ec5-434a-857a-34131cad40d7
10.0,22700.0,622.0,18.83,e282f9ed-e24e-40c1-9ddd-5381a2603f84
11.0,24700.0,689.0,10.18,046630f2-6d10-48ab-9c01-cfb51e912518
25.0,7900.0,569.0,25.63,bbe69b0b-90b5-44dd-b42b-df7fa83989f1
7.0,5300.0,492.0,35.46,14dbf8c4-80fc-4b61-9d8d-8e8ebee24cf1
1.0,4000.0,480.0,36.92,a74b5ebb-8781-49a1-92a2-43477b84ee21
7.0,8600.0,556.0,27.09,38286acb-fa5f-4b44-8798-4d9eafe01e76
25.0,34700.0,605.0,21.0,2b6fdffe-b15e-4758-bfa2-795b6df4e3ee
26.0,3500.0,595.0,22.12,6480c368-3fd0-445a-93cd-8f9c9079fd5c
2.0,900.0,643.0,15.98,cfd1bf55-9f92-4405-abd5-9464a8237a46
10.0,500.0,714.0,6.96,b6d0b1fa-7d35-4050-b0a7-0c236f05a388
36.0,1600.0,538.0,29.39,d6bb1178-2128-4142-9d6e-d24e2030195b
7.0,8600.0,705.0,8.09,bb4325d0-6653-4b8f-9e08-9ab94e759cb0
14.0,3100.0,514.0,32.44,df900dbe-1df5-43b6-b0fa-f55669d490d6
22.0,13400.0,376.0,50.01,b21e1314-2de0-4d89-bafa-d0276a8877c8
20.0,22800.0,363.0,51.71,2c638ec2-ee3a-45be-9654-3246cfc88e84
12.0,2700.0,477.0,37.04,0aaae20c-5fc2-46c9-920c-e2986f45d11d
47.0,5500.0,543.0,28.7,252de105-41a4-4728-a60a-c3d282800500
41.0,15400.0,614.0,19.78,b9b06e01-36fe-41b9-ae0d-3447ed0c597b
11.0,9700.0,557.0,27.19,ff80d7a0-40db-4d9b-b413-305047aef611
6.0,13500.0,475.0,37.37,bc2baff6-6654-4f5a-ad5d-09b864ab33e7
11.0,1100.0,589.0,22.94,e7c490c8-3eb5-4cc9-a772-c7bb8ec548ff
16.0,31000.0,283.0,62.08,8cbaf1a9-6702-4d90-a80d-98a71954766d
5.0,3100.0,383.0,49.24,08729f4b-2e85-4d52-b148-f9a3a620839b
2.0,7500.0,573.0,25.08,aff6add6-9ed3-4139-9bc7-08428ec1f465
10.0,7300.0,470.0,38.12,09a19877-0921-45e0-9686-20c6959f1f75
3.0,1300.0,548.0,28.04,30a65aa6-1a50-4acb-81e2-a715d0f12c2b
41.0,16600.0,500.0,34.34,579f93d0-b9c5-4a08-ac79-046807c267a0
14.0,11600.0,531.0,30.38,5330a23e-3b10-4417-b208-68304f4d4372
16.0,4600.0,554.0,27.43,6d48b94f-0892-4449-8f78-b18446ccf162
11.0,17100.0,618.0,19.22,12ca59d3-53bd-434d-9329-f03c3919c5ce
20.0,10000.0,717.0,6.57,01852708-0340-401e-a42a-33f928d0270c
7.0,4600.0,608.0,20.49,5bd23387-bc73-4b24-b720-e17f2be9655a
8.0,4900.0,598.0,21.81,0182bb1d-6237-43a1-8f11-ab6517236a44
8.0,32500.0,529.0,30.56,77b68efe-7169-4201-bb71-e1778798ff0c
1.0,1500.0,437.0,42.32,977f2778-14b8-4903-8e6e-c0850436a463
7.0,22900.0,530.0,30.27,00f54b5e-90ab-4e88-8db1-fe58aab2e701
7.0,8100.0,610.0,20.37,7d2e5a9d-1db1-40f1-a272-94a1df7e6d00
30.0,15000.0,658.0,14.14,5abd2acf-a6b3-4288-be28-45692b5d241a
9.0,12100.0,679.0,11.45,183dc069-c240-4ddf-b489-83d3e971d055
59.0,15600.0,609.0,20.24,41c50ef3-bc18-4510-a330-c8c7a50b8f33
26.0,28200.0,648.0,15.38,7daef73e-d04c-46a7-b8dd-2937aa08c437
23.0,6400.0,602.0,21.21,49609e0f-602b-437b-929f-f93150078d1c
3.0,6000.0,580.0,24.09,075039cd-6434-4353-a239-433bdaca477a
1.0,5900.0,631.0,17.68,a343ec27-a156-4a20-b5ef-613e0ec499d4
16.0,2800.0,698.0,9.02,39f52307-1742-4ea4-bfce-88a96e3b0cf9
5.0,16700.0,503.0,33.82,a36db9ba-50fc-4b72-a07c-88fe6ea377c7
9.0,16600.0,433.0,42.82,e47f1b07-05b0-4628-94f0-c2a1273bb653
27.0,9100.0,704.0,8.34,5b7b75c8-5acc-46a2-b72c-430b96d2ba0a
27.0,15100.0,631.0,17.64,e9530ba4-3622-4325-a023-5d35140010a5
22.0,7300.0,650.0,15.17,9854b628-a869-4731-9744-92b093dfe66a
13.0,2500.0,600.0,21.6,fcc98055-8fa2-45c1-b871-4ed48c00e77d
13.0,27800.0,598.0,21.71,606a1ef9-e99d-4d84-b5e0-1bbb15cd32e9
27.0,4400.0,690.0,9.99,f5609dfd-fabe-4a94-b269-c146fc6c28a7
1.0,2700.0,677.0,11.71,3d619daa-2a2c-464f-a7d7-05b1c5acbb67
43.0,13700.0,504.0,33.83,bc8476bc-cf6d-4d84-a692-c06e3e5c035a
8.0,17400.0,595.0,22.26,cf7981aa-74ad-40a3-a4bc-e6383c5e2f68
39.0,5600.0,612.0,20.07,2ad123b9-ec1c-4039-b6c4-905e316e54ed
19.0,22000.0,553.0,27.44,d3093965-c817-403c-bdb4-5586748dcdfe
20.0,4300.0,591.0,22.67,36eb4c16-74c1-416b-9633-6077a798a301
47.0,24200.0,648.0,15.49,63eea313-af92-4bee-bb09-2cbd0f60e706
5.0,20100.0,674.0,12.1,9cc15de2-d97a-4f2e-8577-9dc90df4b4f1
14.0,1500.0,527.0,30.78,1a34a03f-f964-4dad-b47d-057dc5e25bbd
13.0,12800.0,657.0,14.23,9cf760ed-cac1-4429-8620-5a52efbff03b
5.0,3400.0,720.0,6.18,3f99d7ca-50f5-4cc5-af83-901500badd90
18.0,21500.0,703.0,8.25,7c729517-d642-41aa-b822-fcfa5526d360
10.0,9600.0,692.0,9.81,aa8d8275-a47f-4863-af53-bcf500f18687
8.0,13300.0,669.0,12.69,4fa28b8e-2b88-4cc1-b734-1d9a220fca97
40.0,9900.0,699.0,8.85,f02c5bb5-ca67-498d-baac-3ec75ed5ce60
45.0,4600.0,551.0,27.79,4d63cbf0-6a27-4902-8758-041231e63a5f
48.0,8600.0,497.0,34.78,1cffb2fc-c058-45fb-9a4d-03e82e5f47e7
28.0,2600.0,438.0,42.17,def46ae3-bf6f-4c16-94af-ab30df529294
35.0,12300.0,475.0,37.27,6552c17b-ddfc-4fbc-b097-5e885ebb06cc
8.0,2500.0,671.0,12.47,d98b5d34-7283-4406-b96f-7988c16d286b
7.0,5900.0,425.0,43.86,8aa9c1a4-d2cd-423e-9d56-8ed2db43dda2
0.0,3900.0,380.0,49.54,fdaeb723-e1dd-4b50-b3f6-c29ac978ca02
3.0,19300.0,628.0,17.97,76c589bb-3753-4a4c-a04f-74bfae7f36f9
27.0,8700.0,664.0,13.36,8ba76e38-e8a6-43e1-be93-f21bc7bbc93c
20.0,20500.0,455.0,40.18,08ea3b04-60db-43d4-b92d-74f4afa42bb2
52.0,1500.0,610.0,20.32,0ce0f8f8-9566-4b03-b535-5eddb4f4417d
7.0,6500.0,433.0,42.85,7bd8cd1b-e2a3-44fb-a66c-f779e7ec05f3
4.0,6200.0,698.0,8.99,cadf2f36-5890-414c-bd25-911bf57f1984
33.0,12700.0,557.0,27.13,2aa15a1e-fed1-4701-94f0-dead53f20802
13.0,12400.0,623.0,18.69,8323c132-1b38-4039-8acd-cbd41a28c0bb
5.0,7400.0,629.0,17.71,2c9ed736-c1e7-415b-9dd9-7fadf8890e3d
6.0,8100.0,524.0,31.31,f02179fc-1e68-4185-973f-52eea5cd4ec6
58.0,17000.0,687.0,10.39,9ee74f5f-4eae-486d-b7b8-900b71cdacaf
50.0,13100.0,518.0,31.94,ca1fe84d-de1d-4b01-832d-0f75b7ec8ff6
25.0,6200.0,669.0,12.75,8a552840-30e8-42f7-a942-d97ab901c904
36.0,4700.0,461.0,39.19,8cb6b029-4790-4c1a-b7f2-6202e5605f05
40.0,2500.0,690.0,9.98,7123b890-acc6-41cc-bc11-415bdcb3bacd
4.0,6400.0,606.0,20.77,ef4d95a5-4125-4b62-a9e7-62da720cadec
12.0,19100.0,638.0,16.62,afb309ad-867a-48ac-a248-8cd05ce17c14
6.0,9400.0,544.0,28.75,4a98041e-68fe-4fe1-9952-c950826a4f54
1.0,20200.0,631.0,17.57,d5193bc3-e3bb-44ea-abf6-85c7dfb5833a
2.0,3400.0,550.0,27.84,2900619b-70b9-4071-85c4-deb3a1dbdd6c
49.0,20800.0,611.0,20.04,4d984827-f605-4ae6-9166-1e3b805208d5
1.0,15900.0,582.0,23.66,80b54908-e808-4b54-9966-80b2dedf7e23
6.0,4900.0,646.0,15.54,bbb74f31-5f96-41da-97ad-9135dc592039
38.0,4800.0,640.0,16.38,5fb5972d-a969-4c50-a792-9ebbfe220b91
16.0,5300.0,583.0,23.69,5f10e8a2-d412-429c-a8ce-3a983a5d505f
