id,emp_length,home_ownership,verification_status,purpose
50ee9c38-9ba4-4751-b110-97cb4e8e1e21,0year,mortgage,Verified,credit_card
5bea36f5-5f5d-47c8-a20e-9e27919927cc,10years,mortgage,Not Verified,credit_card
665b27f6-b7f3-4fd8-907a-c496130a5b37,7years,rent,Verified,debt_consolidation
5d42e736-9778-4a2d-97d1-466e55c8c1f4,6years,mortgage,Verified,debt_consolidation
000f6d9e-fda7-4cdf-b524-683ef8e2d5d4,6years,own,Not Verified,credit_card
a24b549c-afa1-4773-b93a-ea8c25a1bd79,10years,rent,Verified,debt_consolidation
f14960dd-f1ba-411f-9982-b3d41cc3868c,<1year,mortgage,Verified,debt_consolidation
3bf721fd-ae76-45e8-b61c-b41d27e87dc0,0year,rent,Verified,debt_consolidation
f33cd44a-b6a0-45de-9265-baeb78d78458,4years,own,Verified,credit_card
97915dff-6e45-43e9-9b47-6ff0df461b35,10years,mortgage,Verified,debt_consolidation
a00f8806-4e52-4a4a-a605-4f938f0eb918,10years,mortgage,Verified,credit_card
69984b6b-8e80-47f1-a917-91024d1b71d1,2years,mortgage,Verified,debt_consolidation
985a722f-c586-474d-96e6-8b3422ca84e2,10years,mortgage,Verified,debt_consolidation
fcc538f6-c627-4077-8ad6-e8734acf06d6,10years,mortgage,Not Verified,debt_consolidation
82d6be7a-07c4-4998-b935-d522813a612e,3years,own,Verified,credit_card
5378d72c-9dc2-4097-b07e-88b6d87a57ec,2years,rent,Verified,credit_card
aea6809e-61fd-41be-828f-5bc28ce80429,3years,mortgage,Not Verified,credit_card
07de9288-0b73-4772-b1d8-7865abcda565,2years,mortgage,Verified,credit_card
ab0b45b3-71da-4ca0-ab2f-1b92b5144fe4,6years,rent,Verified,credit_card
b2f5e675-b158-4df7-9074-270cbf772115,10years,mortgage,Verified,debt_consolidation
80164ba4-b337-49c3-aa1c-766d26e96b05,9years,mortgage,Verified,debt_consolidation
3f42127c-ef21-4263-bbfc-eafd0d3556c3,10years,mortgage,Not Verified,debt_consolidation
95d4b5ba-820e-488f-a39d-8945c85d8f00,10years,rent,Verified,debt_consolidation
59415834-5a80-4aab-9f34-7ec06b1127f2,2years,rent,Not Verified,debt_consolidation
5a39e215-e255-4e9b-85e1-d20951b6e5e4,2years,mortgage,Verified,debt_consolidation
3f3d1c16-dfb9-456f-9b2a-e98120b6fa78,1year,rent,Verified,other
72f5a1e4-15cd-46f8-b6ad-6efece08532e,0year,rent,Verified,debt_consolidation
c4c66962-baa5-4c20-98f7-bb74a39097d9,<1year,mortgage,Not Verified,other
ca2abab6-2c01-4023-b09f-a5fde9cbd1ea,1year,mortgage,Verified,debt_consolidation
13e16636-5919-43b7-922c-e1ff3674b2e0,10years,mortgage,Not Verified,debt_consolidation
f87aedb8-58b0-4025-8c7a-bf014793813c,10years,rent,Verified,debt_consolidation
802784e1-6690-457a-aaa3-97ab4c929c95,10years,mortgage,Verified,credit_card
c9acfb14-b3be-4f82-9dcc-d3d63fb0d702,10years,mortgage,Not Verified,debt_consolidation
e86c346e-c230-4b1b-a7c9-da69e38e4029,10years,rent,Verified,credit_card
79d3ea43-219f-42a4-9f3a-bfa2323cc392,5years,rent,Verified,debt_consolidation
98dc3121-5919-4b90-a17c-46f78ba87ae6,2years,mortgage,Not Verified,debt_consolidation
4e991de2-028a-4e4e-a1b1-d062abef835d,3years,mortgage,Not Verified,other
6ff790c4-2899-4eb3-bec5-54e481d3654f,10years,mortgage,Not Verified,debt_consolidation
b6b56836-82b5-4b0f-83e9-10338e93dc29,4years,mortgage,Verified,debt_consolidation
ee62feac-2dba-4ecf-af90-cb06d5e66b65,5years,mortgage,Verified,other
f58c70da-6015-4817-8b9f-f5e5423d2dc8,10years,mortgage,Not Verified,credit_card
31d30836-09ea-4c4d-a192-dae0051cb8e4,3years,rent,Not Verified,debt_consolidation
65b514fd-d0ce-4a65-8b74-800f86448678,3years,mortgage,Verified,debt_consolidation
c3331cb8-7c43-4ee0-94bf-25ca1395cb78,3years,mortgage,Verified,debt_consolidation
929b46de-1cff-4a10-9461-348a46a1ddca,5years,rent,Verified,debt_consolidation
76fab157-3fe7-4164-b7a6-4bf999729c08,2years,rent,Verified,debt_consolidation
748196e0-abb8-479f-9c48-fb2dde258329,1year,mortgage,Verified,house
cd0f3288-532d-47f6-9d82-4f0054c77268,4years,mortgage,Not Verified,debt_consolidation
20963748-c1cb-495b-bfd8-a4601e130ede,3years,mortgage,Not Verified,house
ce908521-c434-4cc0-a290-42f9243bd91c,10years,rent,Verified,debt_consolidation
612d1a4e-8a84-467d-8f9c-bf9d00737113,<1year,own,Verified,credit_card
12889310-f548-4843-99c5-076b43de80c2,10years,mortgage,Not Verified,debt_consolidation
634e041e-6f74-4b7c-a577-e3236156cf72,10years,rent,Verified,wedding
17e27619-c7eb-429c-8271-7f78dee99bce,0year,mortgage,Not Verified,house
b9d25577-2469-4311-99fd-7bfd926a7e01,6years,rent,Verified,debt_consolidation
a0a3c32c-91c1-4039-ae90-b8e729e79954,10years,mortgage,Verified,debt_consolidation
08363270-ed50-460e-8198-c9f646993a28,10years,mortgage,Verified,house
eb497b23-cfae-41d1-8f06-2aea4d7e9ad2,1year,rent,Verified,credit_card
dd7f9621-0bc1-4e74-82fd-1982fa8d5ea2,9years,rent,Verified,debt_consolidation
b27fd167-167e-458e-9318-97a2d399cb8d,6years,mortgage,Not Verified,debt_consolidation
2460bfd3-4625-4fb8-9639-852fa24889de,10years,own,Not Verified,debt_consolidation
221f6de4-d641-4834-88b9-62c6008f0229,1year,mortgage,Verified,debt_consolidation
ad83e2e8-32b7-488f-9400-f12699f5d5f5,7years,mortgage,Verified,debt_consolidation
fc6563d2-ebe9-4caf-a10b-180f3e616d43,5years,mortgage,Verified,house
300c06d7-989d-4d1e-82da-1989369d0f93,5years,mortgage,Verified,debt_consolidation
2362a9dc-93b7-489d-b533-7abb38def58d,10years,own,Not Verified,debt_consolidation
7131a159-ba13-44ee-8329-9067d6a6acd9,3years,mortgage,Verified,house
f589ac32-f20a-45a1-83b4-7cf05d759978,7years,mortgage,Not Verified,major_purchase
4afac15e-9932-442c-83c3-ce4ce111cab9,10years,rent,Verified,credit_card
35e713e0-a345-4270-bcb5-f4c7d5682b61,0year,mortgage,Verified,debt_consolidation
11042fbe-717c-4539-bfee-7b9c4ae57496,0year,mortgage,Verified,debt_consolidation
dbbc13bf-9a77-409a-959a-1ecedd074387,10years,mortgage,Verified,debt_consolidation
d856050c-9635-4447-b347-bdaac5aa97df,10years,rent,Verified,other
bdb70c7f-4a46-4eee-b7bd-dcab17e78c36,2years,rent,Not Verified,debt_consolidation
bcb21bd3-92f0-4d03-b4c8-e03f1707b714,10years,mortgage,Not Verified,debt_consolidation
872042a9-00d8-44eb-a87f-cfb833e36077,10years,mortgage,Not Verified,debt_consolidation
547c609e-64bb-4535-b87b-1ecd52226ed9,9years,own,Not Verified,debt_consolidation
107298d0-02f5-47ba-978d-32b824593b12,10years,rent,Verified,house
b021dd6c-ee3e-49ab-925e-c8f79153cffa,4years,own,Verified,debt_consolidation
1d6cc102-1b00-483d-9888-1bc71c54360e,3years,rent,Verified,house
6b47fadb-4e85-4906-b327-0960111afca5,10years,mortgage,Verified,debt_consolidation
41a75f12-2cd2-4e6d-94d2-8a66b57a39a7,5years,rent,Not Verified,debt_consolidation
747e1ff5-54db-44ea-b982-4b164abc4ae3,10years,mortgage,Verified,debt_consolidation
a2f085c4-afba-4926-87c8-b47208a28753,4years,rent,Verified,vacation
3b1e7fe1-c67f-4a42-bd06-d94dc445b7af,10years,mortgage,Not Verified,debt_consolidation
da8d5d50-cb06-463f-a7e2-e69d19a55baf,1year,mortgage,Verified,debt_consolidation
e974acdb-674d-4c82-b7a6-eb5bded56e00,2years,mortgage,Not Verified,debt_consolidation
729c3f6a-bfa4-4ba0-9dd7-9003ad05fb15,10years,rent,Verified,house
d0410d0f-7b1f-4a79-b82b-cb6fac4090fb,8years,mortgage,Verified,debt_consolidation
f2ab57d3-3925-48a8-be69-2c0f14e37038,5years,mortgage,Verified,debt_consolidation
cb9f4e64-3bd4-492e-9b25-de6a629bd376,3years,rent,Verified,debt_consolidation
423672bd-6065-49e2-b410-b9e7b5220681,10years,rent,Verified,car
9aad70c7-65ed-4d62-b59a-ffa50695d47b,10years,rent,Not Verified,car
bdb62008-c516-4203-b1fa-13c6d2ad14a1,10years,mortgage,Verified,credit_card
286b1fff-c83f-48c6-85f4-324b2d4d1c9f,2years,mortgage,Verified,debt_consolidation
38c5b3b1-9e4b-4d77-b747-bdb3d0bedf78,10years,own,Verified,debt_consolidation
dab56f31-846e-4081-bd84-52d47b721c08,<1year,mortgage,Verified,credit_card
9471ccd9-f731-41db-abe4-f8f2649c78f2,10years,rent,Not Verified,credit_card
f2124628-135d-4b34-b0d7-57a9e78037e6,10years,own,Verified,debt_consolidation
55cb4576-ba72-4455-99ae-e6a569c24917,10years,rent,Verified,debt_consolidation
6138ef37-9258-48c0-b27b-f5f0494d060d,10years,own,Not Verified,debt_consolidation
527d0fbc-2574-42ed-809c-6b7a8e80c20e,10years,rent,Not Verified,debt_consolidation
13475efb-3535-41db-82dd-9461376c19d2,1year,rent,Not Verified,debt_consolidation
977630bd-db5a-491b-ae0c-d2fe2b84f0f9,10years,mortgage,Verified,debt_consolidation
86d5219c-7885-41f1-bd70-011bc9cb9182,3years,rent,Verified,other
ba93fa5c-8cce-4cfe-800b-8e3c45ad84ec,1year,rent,Not Verified,debt_consolidation
b31de171-7060-49ae-8cae-5bd72b13ee28,5years,rent,Verified,debt_consolidation
75fe0dfb-4ace-4ab9-86ce-9b6df6819f10,10years,mortgage,Verified,car
e1f80e35-9458-4c6a-9c96-1ea3f9f1b363,8years,mortgage,Verified,debt_consolidation
3d5e6aff-88f6-4701-9caf-2e1abc678320,1year,own,Verified,credit_card
ae5bae16-0f2b-4545-913c-d13a3af318fb,0year,own,Verified,debt_consolidation
9019c6d3-569d-4d71-9f9b-f202e7ea4b7e,10years,mortgage,Verified,debt_consolidation
b5eee2f1-e75c-40c0-ab01-842a39fc71c8,10years,mortgage,Not Verified,debt_consolidation
2f9b64ad-4e6d-4475-a9ee-db9f25bc8c8f,6years,mortgage,Verified,debt_consolidation
9a18192a-b804-4f57-933c-2b7b65213e5d,<1year,mortgage,Verified,debt_consolidation
ec9f6408-48ae-40e5-88bb-033d91fedad8,10years,mortgage,Verified,credit_card
3dacac85-59a7-4f48-81f9-965904804408,10years,mortgage,Verified,major_purchase
1701fa8e-bb95-4b35-89a1-c596ef318d95,7years,rent,Verified,debt_consolidation
e990880d-78a8-4d1c-b4b9-1115f4e2df95,4years,mortgage,Not Verified,house
b55554f6-50ad-471b-a5f9-06c4825d041a,3years,rent,Verified,credit_card
1ec04766-caa9-4110-8faa-6d2d4b9c7a3b,3years,rent,Verified,debt_consolidation
160ff9a4-f908-47e6-8d5f-6aaa0770f6db,5years,mortgage,Not Verified,debt_consolidation
e0f49f9c-13c7-4f22-9463-e72b7e11c8bd,5years,rent,Verified,medical
02795e06-c7eb-467c-8323-e00f0255f524,4years,own,Verified,house
c3a5c027-0479-4bb8-8c5d-40838f38d83a,1year,rent,Not Verified,credit_card
a7cdbe3a-f247-4c7e-9c29-6a1bfb5dc4c5,4years,mortgage,Verified,debt_consolidation
1e2a42c0-52fc-4c79-86bc-20189cc82945,5years,rent,Verified,house
211635ce-cd7c-48a3-af4e-83d74f97583f,<1year,rent,Verified,house
53ee6c4c-5fe2-4c63-ac17-c3110d490ec3,8years,mortgage,Verified,debt_consolidation
04b94f3e-d2a5-46aa-9bf3-cd084e5dfd79,10years,rent,Verified,debt_consolidation
4f100e43-4171-4944-a03f-bbc78a3db52a,0year,mortgage,Verified,debt_consolidation
f06cac35-baf6-4062-8e34-a682ae01c86b,<1year,rent,Verified,credit_card
15d7a6c6-9b02-47bb-a7fb-1ac0484344ad,2years,rent,Verified,debt_consolidation
d28651c3-bbe9-488e-a824-78fef7d445d6,2years,mortgage,Verified,credit_card
3226c411-2b85-4138-a21b-00cfd4e6c1bf,3years,mortgage,Verified,debt_consolidation
b915a2a9-f325-406c-9436-e003da26112d,8years,rent,Verified,debt_consolidation
08b35169-1440-4459-ad8b-fc6d8c96195f,1year,mortgage,Verified,credit_card
c154ff9e-3f43-4127-8f1e-09bbd732cbef,0year,rent,Not Verified,credit_card
8eb66643-e39c-4a1c-9ab2-896d75b09afd,0year,mortgage,Verified,debt_consolidation
f044fdd4-c4a3-43c6-9f7a-641f0b03c827,9years,mortgage,Not Verified,credit_card
4374dced-7c3a-440c-bbf2-d5e139e1600b,7years,mortgage,Verified,other
6991205e-7e90-4bdf-8bda-c66446537083,8years,mortgage,Not Verified,car
2ce9d2bf-4a38-4cb7-9256-6f01424d370f,10years,rent,Verified,debt_consolidation
a044f5b7-5c50-4ebd-a1f3-a40c61823927,0year,rent,Verified,debt_consolidation
fc76267c-0305-4b44-87e0-74aa2ae6d649,10years,rent,Verified,credit_card
5d4e9908-7c9b-4152-94dd-4e0049b4aeb8,10years,own,Not Verified,other
6b95c59f-a6f7-47c9-8540-2b1095baf4d1,1year,mortgage,Verified,other
72833cc1-481b-4485-9d53-12cd78294c9d,3years,own,Verified,other
2a203a41-aebb-4a0d-96ed-d0fc0ebd9180,1year,mortgage,Not Verified,debt_consolidation
c1be1f32-0574-4a5c-8d20-0e5f022308a7,8years,rent,Not Verified,credit_card
0c5fb00f-c7a0-4724-b475-d0b026961a94,10years,mortgage,Verified,debt_consolidation
832b4cba-9728-4edf-88fb-4ed52a774584,10years,mortgage,Verified,debt_consolidation
37bf8e8e-2dde-446c-affe-6a590bd3a74a,6years,rent,Not Verified,debt_consolidation
43687215-bedf-474e-b26f-765c9633f304,4years,mortgage,Not Verified,car
8208deea-b576-4860-908b-58c23992d446,2years,mortgage,Verified,debt_consolidation
e0c38c9e-bd94-46de-9a40-ca5a98d2005a,9years,rent,Not Verified,debt_consolidation
1ac10d2a-38e2-422e-9a12-936d9febd072,5years,mortgage,Not Verified,credit_card
04767c82-3788-4843-9ea3-5b325e924033,3years,rent,Verified,debt_consolidation
bcb7a420-2bf1-4796-b4da-252ef078f6d8,1year,mortgage,Verified,credit_card
7f2a8aed-c8bb-4c9e-9984-68129aec08a2,10years,rent,Not Verified,credit_card
ceeaccbb-3214-41e5-9f12-24b89cdf5573,10years,rent,Verified,debt_consolidation
34e4f06d-9998-489f-ab90-12f3faf26760,10years,mortgage,Verified,debt_consolidation
e3070519-d3ae-421b-a822-51ffbea96065,8years,mortgage,Verified,credit_card
af810466-43ff-41b0-9a01-201aa49369eb,6years,mortgage,Verified,credit_card
00cb2f31-9234-46b0-a98f-5dd720bb4975,10years,rent,Not Verified,debt_consolidation
0e622d74-a78c-4332-92c1-37928bf2e3a4,1year,rent,Not Verified,debt_consolidation
928b56f9-d3bf-48eb-beaf-a52bbff269f2,10years,mortgage,Verified,credit_card
9eccce56-ff01-4798-925d-d074128ca3ca,4years,own,Not Verified,debt_consolidation
3217ce35-0744-4908-8d11-e4939add3436,5years,mortgage,Verified,credit_card
62ff3bc7-3589-40e6-b9e7-e709f4ff71bf,4years,mortgage,Not Verified,house
24b6d1d5-9ae9-4427-9c3a-440ac87753bb,10years,own,Verified,debt_consolidation
f66c26d2-f1ac-406b-92eb-c5af9d893a2e,10years,own,Verified,credit_card
e2b6d166-0064-4c67-b008-8412bac26229,7years,mortgage,Verified,credit_card
66a9eb25-3d4c-4b07-9191-106e9807c43a,2years,own,Verified,credit_card
5d114376-f08f-4dd8-a641-231b60ee496b,10years,rent,Verified,debt_consolidation
a79e8eee-35bb-4943-836f-e35581e1b11c,10years,rent,Verified,credit_card
aaf0b116-d937-4242-bd62-7e0375b5b22c,1year,rent,Not Verified,debt_consolidation
fb5bc1b6-a77c-49fe-963c-1974049edaf3,7years,mortgage,Verified,house
1f881b09-a8ac-49de-a1ed-81e8b296ec70,3years,rent,Verified,credit_card
121093fd-e383-47cb-bac7-3f04738e1181,4years,rent,Verified,medical
2daff80a-cc95-432a-a755-cd6591f747cb,5years,mortgage,Not Verified,credit_card
f65d1696-685a-496d-845d-aaa20a94bf8b,10years,rent,Not Verified,credit_card
d78c19ce-7ca4-41dc-8f79-c718c9cc32ef,1year,rent,Verified,debt_consolidation
d4bd12ee-98df-4f14-b597-a7c0d3f26d5f,3years,mortgage,Verified,debt_consolidation
0cf7d157-9d5b-4161-b403-4abaa8e9515c,10years,rent,Verified,debt_consolidation
0c73e426-15a8-4707-a32b-e41736ac9103,1year,mortgage,Not Verified,car
18707fa3-571d-4bb5-b2dd-44f8f28b5150,5years,mortgage,Verified,debt_consolidation
1346bcea-5b81-44d8-a6f3-16611d53735a,1year,mortgage,Verified,debt_consolidation
9df85000-3e38-42aa-b995-071fe68f8e8f,7years,own,Verified,debt_consolidation
e247ac66-7ed1-43b6-906b-66b416a02780,10years,mortgage,Verified,debt_consolidation
7396699c-4a53-49c7-826f-5c5b9f2b736c,3years,own,Verified,car
5d5280c7-0c58-41f2-a7d1-34321104bc74,7years,own,Verified,debt_consolidation
7e92eea5-e863-44a3-916a-ea0cd9e26de6,4years,rent,Verified,other
aca7ec8a-6584-47a8-8882-ca8c02a183ba,10years,mortgage,Verified,debt_consolidation
7c213b7e-be62-427f-a5bc-333a2acab9cc,2years,rent,Not Verified,house
2ec59d29-0012-4ad2-b51d-f907cf1545f1,10years,mortgage,Not Verified,debt_consolidation
a94bc894-d32f-4796-816c-8a948489f484,10years,mortgage,Not Verified,debt_consolidation
63f893c0-42ed-4d56-b186-b8c5556e1791,<1year,rent,Not Verified,credit_card
97f174be-f302-45e8-b64a-b4eb855b58e2,1year,rent,Verified,debt_consolidation
4d0348a5-0dfb-4bb3-af46-47c6f1d26a1b,1year,rent,Verified,debt_consolidation
a5bf9efa-f040-45ea-a6da-50d226f0c54a,10years,mortgage,Verified,credit_card
a7f72c31-0dfd-4538-b221-7d821ced65d0,1year,rent,Not Verified,credit_card
2f27a967-1812-42d4-955c-c672f3232efa,10years,mortgage,Verified,debt_consolidation
a46fd2fd-3f18-4f78-8c63-7714161a96cb,10years,mortgage,Not Verified,house
9371df2f-f053-465e-b4f6-bcc3a8486554,0year,rent,Not Verified,debt_consolidation
51c1f251-b443-40a8-93b7-93c549f071ba,3years,mortgage,Verified,debt_consolidation
71860af9-4476-4e9e-b385-368585925128,3years,rent,Verified,credit_card
c11dc3ba-5522-4865-bf8c-e3f75daa1850,7years,rent,Not Verified,debt_consolidation
d05cb213-b634-4426-8bfb-d0635c594e8b,8years,rent,Verified,debt_consolidation
dc934afc-78c5-4195-bb92-8e39981222d4,<1year,rent,Not Verified,debt_consolidation
e1e15d8d-5edd-41ce-8dbd-b872cf231306,10years,mortgage,Verified,debt_consolidation
3d35d867-03dc-4d9e-8835-bba2a8dec5c4,<1year,mortgage,Verified,medical
dc2b34d6-7bf3-417c-8901-8611c2c99a55,9years,rent,Verified,house
c9bccf47-d145-4164-8f4a-8f84c88609ac,5years,mortgage,Verified,debt_consolidation
dcfe0094-bd2c-49cc-955e-189f87393459,10years,rent,Verified,debt_consolidation
f468a8e5-a41d-4ae1-9588-633fe87d11f6,10years,mortgage,Verified,credit_card
73772108-7b00-4acb-bc3e-9bd5cb97bd93,10years,mortgage,Verified,house
30526943-6b8c-4dac-bca7-e045a9a7b25e,1year,mortgage,Verified,debt_consolidation
a900125a-b816-403d-83ef-7c31e469e9a6,2years,rent,Verified,debt_consolidation
443aca98-8711-4edd-ba28-18024f10e4f4,10years,rent,Verified,debt_consolidation
00fb714d-42c5-45ed-8d92-25194cbb0edd,<1year,rent,Verified,other
0565adeb-d924-4d9a-9e49-3c2ea664ce54,10years,own,Verified,credit_card
5790e361-3e22-48a9-b9d2-7caf43ecee36,10years,mortgage,Verified,debt_consolidation
ba2cbf73-e7e2-47f2-90a8-3a05859c0da7,8years,rent,Verified,other
a36c3daa-72e0-47d7-a9b2-48296dae1646,10years,mortgage,Not Verified,debt_consolidation
84606f06-a571-4ed2-bfbe-c1bf81ffdf71,<1year,rent,Verified,debt_consolidation
2b4bb42e-290f-49ac-addf-455c55071031,10years,mortgage,Verified,credit_card
dfd3bddb-e92a-4565-a28c-616094b73465,3years,rent,Not Verified,debt_consolidation
70c0e67c-9ba2-4b23-80af-c68a33310875,5years,mortgage,Verified,small_business
d6e84d9e-25a9-4cb0-ab4b-7ecd9ecaaa22,10years,mortgage,Verified,credit_card
b7544da5-4c27-475d-a023-0084c4d7e526,10years,mortgage,Verified,credit_card
1a20e207-50e7-4f5e-91e9-d92fbe696528,10years,mortgage,Verified,other
0014b444-54d6-4310-af07-81452fa15f8f,10years,mortgage,Verified,debt_consolidation
e1a02baa-e105-41ea-a11a-e70bca6a7c6c,10years,mortgage,Not Verified,debt_consolidation
8e39243d-e91a-4223-acf2-d75dff6ed0f4,3years,rent,Not Verified,debt_consolidation
9cf53b5a-e92e-4659-bf40-3944cf986e27,6years,rent,Verified,debt_consolidation
7ad73c5a-60d9-4dc4-8f35-949bff9ecf2e,10years,mortgage,Verified,debt_consolidation
acebbfed-f681-4d4e-b587-d580caa615af,2years,mortgage,Verified,debt_consolidation
67000688-a38a-46d6-989c-124a63d15552,3years,mortgage,Verified,credit_card
0feca58f-ba0e-4134-a013-44dbcc9a331f,8years,mortgage,Verified,debt_consolidation
124b0ba4-ae6d-455d-868d-60cafd6d80ca,10years,mortgage,Not Verified,credit_card
0bedefd8-ec09-4192-8a4e-241e01374769,8years,mortgage,Verified,debt_consolidation
b9e17093-037d-417b-b64a-6d5a1ff81cc7,0year,own,Verified,debt_consolidation
ad9930df-8a64-44e2-8352-a2ddde2b85a0,0year,rent,Verified,credit_card
64f4fe8b-24ec-4025-bc34-6c2d3add8889,10years,rent,Verified,debt_consolidation
53d63a96-a028-42e2-8b68-c47b19b130df,10years,mortgage,Not Verified,credit_card
7a80a267-23b3-4c47-82ca-f6b136753f69,10years,mortgage,Not Verified,other
36da18ad-efca-4cbc-8266-9bc9f7ae22de,2years,rent,Verified,debt_consolidation
e521a8f6-3320-4a88-8750-1ad87b1477d8,3years,rent,Verified,debt_consolidation
4ddc524c-c549-417b-8e05-648c7eafe45c,10years,mortgage,Verified,debt_consolidation
c5a54b3e-6ff0-4066-a7d8-1848eafc38ed,10years,mortgage,Not Verified,credit_card
e72be4da-6270-45b7-b3b0-4eb1318a9224,10years,mortgage,Not Verified,debt_consolidation
f4054ba4-b202-4142-a8b3-a1d40f0dc448,10years,mortgage,Not Verified,debt_consolidation
51d1c405-eedd-4c14-9813-07995561e7b6,<1year,mortgage,Verified,debt_consolidation
65aafa60-a9ba-4a13-aabf-36eddfc1eae3,10years,mortgage,Verified,credit_card
f9580c70-afd3-4a76-a9ec-87be2adf6926,0year,mortgage,Not Verified,house
9f4a4032-f436-4c63-a35d-f9312ee1ff9f,10years,rent,Not Verified,debt_consolidation
c79ef4bc-59b4-4ebd-b01c-727cda5f31c0,<1year,mortgage,Verified,other
552249f8-4d2d-47e8-8e25-946ddfd41aa1,10years,rent,Verified,debt_consolidation
2988f972-f87d-43b7-b33d-89a0b068e8a2,3years,mortgage,Not Verified,debt_consolidation
b68d6f2c-2a05-4429-a99d-0ca21575cc7e,9years,own,Verified,house
0f669e2d-c860-46f3-8f35-d43fc994f7df,5years,rent,Not Verified,debt_consolidation
b6f64e98-5c4e-4192-a4c1-1c2795d30cef,5years,rent,Verified,other
a5a9d685-383f-4567-afb5-e719c9b92864,7years,rent,Verified,debt_consolidation
47b20e7b-b209-40d1-83c4-0693ccde12d7,10years,rent,Not Verified,credit_card
82e6762f-ff55-44ae-a962-fff88ff92a8f,2years,mortgage,Not Verified,credit_card
faf57e18-3a8e-459c-be52-abbe5f4cf8e7,8years,mortgage,Verified,debt_consolidation
246e3b3b-32ec-4f07-83bc-104a51ff651a,6years,mortgage,Verified,credit_card
863f4771-afe0-43ce-b6ed-6f6413038cd2,4years,rent,Verified,car
db953a71-8988-4d2f-bae4-fad7bf9b2830,10years,rent,Not Verified,house
0e050f9a-bdd4-4432-8ba5-7844eb3798d2,10years,mortgage,Verified,debt_consolidation
84785a2e-7bcc-409a-9eb6-f532ede6fe44,8years,mortgage,Not Verified,house
d3470871-bbbf-4e37-87cb-4ee9b3503798,0year,own,Verified,debt_consolidation
49496b9c-fddb-480c-8bf9-f88e08437a97,9years,rent,Verified,debt_consolidation
bdf8b810-a7a1-4b77-8cf5-f9c6fee59936,0year,mortgage,Not Verified,debt_consolidation
7236ec20-58df-4136-93bb-06aec46593f4,9years,mortgage,Not Verified,debt_consolidation
d3d4f854-8bc7-40bd-9774-698b75df0450,1year,rent,Verified,debt_consolidation
b145a13a-700d-4d47-8668-cc9585025fe4,<1year,rent,Not Verified,credit_card
f806f574-2499-47f0-947d-91bd7abad0f3,0year,own,Verified,debt_consolidation
a76b8f9c-61a0-492c-b6fa-9d3d9b9b51b3,0year,mortgage,Verified,debt_consolidation
91471643-80af-495b-a09e-feb127ef1d03,10years,mortgage,Not Verified,debt_consolidation
17918c16-e7b1-440a-814e-8627f3ab9b34,10years,rent,Verified,debt_consolidation
761ebbd8-e6a0-4dfd-bc13-26e37261097e,2years,mortgage,Verified,debt_consolidation
e60680ea-c279-4406-9ae1-b832a5bddfef,2years,mortgage,Verified,house
e6172579-ad59-4bbe-9ba1-0a381d928f4e,10years,mortgage,Not Verified,house
da80c271-ce0d-489d-b107-39d2a32833d8,<1year,rent,Verified,other
31bbad1b-2edc-4774-8b22-1abb02a44b10,0year,own,Not Verified,other
b1f64e45-2bed-45a8-a166-15f2324a2cb1,<1year,rent,Verified,debt_consolidation
9d7b6564-230b-4f8c-ba1c-eaa6994a2c04,10years,mortgage,Verified,debt_consolidation
1d332020-730b-4e7e-a13a-350e09fc6aaf,10years,rent,Verified,debt_consolidation
2d3ce723-4b62-4bc4-9ddd-1761cf97e7e3,10years,rent,Verified,credit_card
ccda3cd1-baa5-4547-bd49-ab01cd171507,9years,mortgage,Verified,debt_consolidation
7c587cf6-a1d8-432f-a756-b1bba8987e52,5years,rent,Not Verified,credit_card
57838981-bd8b-4cab-b1da-4e36dc2c7c80,10years,mortgage,Not Verified,debt_consolidation
b4afe312-6166-4978-b53f-6faf273a0228,5years,rent,Verified,credit_card
44abd3c4-e92d-4070-9b12-cbb4dbd8f310,1year,rent,Verified,debt_consolidation
2c822d18-f370-4cab-9942-2abfb82849db,5years,own,Verified,debt_consolidation
42a0d279-315a-47d1-95e5-28e0ef0c97b8,1year,rent,Verified,debt_consolidation
3c6066c2-2e5f-43f8-85ba-a9ec651f8085,3years,mortgage,Not Verified,debt_consolidation
e58d52ac-93b4-4916-9346-bd6197b4c06a,7years,mortgage,Verified,credit_card
655f97f2-f492-41fb-b0c7-e544fc54296f,10years,rent,Not Verified,debt_consolidation
8754d521-2667-4862-84cf-76b39817eb81,10years,mortgage,Verified,debt_consolidation
51904381-33ba-409e-b755-677c3fbb9326,7years,mortgage,Not Verified,debt_consolidation
cb1d5620-2fab-44ee-805f-285f41731724,4years,mortgage,Verified,debt_consolidation
2e846ad4-09e8-49e0-bd91-3575ff1d8f66,5years,mortgage,Verified,other
fcd423c1-b766-4e61-a13d-6cce360c683a,9years,rent,Verified,credit_card
7fa3915f-a2a9-44c6-8ca8-93f729d7d82d,0year,rent,Verified,debt_consolidation
a981f2ad-7e93-4f71-8f2d-557ec4e550e2,8years,rent,Verified,debt_consolidation
23189e75-fce1-40e3-be11-f35ce71128d6,10years,rent,Not Verified,debt_consolidation
fdc994cd-8271-48f1-9499-e6b3d3090a70,8years,rent,Verified,credit_card
60a45f63-c539-484b-9119-0db131dacfe4,<1year,rent,Not Verified,debt_consolidation
73103411-0ccd-4350-9cb2-daa461593a82,1year,mortgage,Verified,debt_consolidation
